,,DISTRIBUTION OF FEDERAL PELL GRANT RECIPIENTS ,,,,,
,,BY TYPE AND CONTROL OF INSTITUTION,,,,,
,,AWARD YEAR 2016-2017,,,,,
,,,,,,,
,OPE_ID,INSTITUTION NAME,INSTITUTION CITY,INSTITUTION STATE,INSTITUTION TYPE AND CONTROL, TOTAL AWARDS , TOTAL RECIPIENTS 
,241700,MISSISSIPPI GULF CST CLG,PERKINSTON,MS,Public 2 Year,"$21,503,117 ","5,351"
,242200,MISSISSIPPI UNIV FOR WOMEN,COLUMBUS,MS,Public 4 Year,"$5,339,180 ","1,217"
,242300,MISSISSIPPI STATE UNIVERSITY,MISSISSIPPI STATE,MS,Public 4 Year,"$26,028,203 ","6,019"
,242400,MISSISSIPPI VALLEY STATE UNIVERSITY,ITTA BENA,MS,Public 4 Year,"$7,101,435 ","1,518"
,242600,NORTHEAST MS CMNTY COLLEGE,BOONEVILLE,MS,Public 2 Year,"$8,545,592 ","2,042"
,242700,NORTHWEST MISSISSIPPI COMMUNITY CLG,SENATOBIA,MS,Public 2 Year,"$18,056,417 ","4,479"
,243000,PEARL RIVER COMMUNITY COLLEGE,POPLARVILLE,MS,Public 2 Year,"$10,316,219 ","2,504"
,243300,RUST COLLEGE,HOLLY SPRINGS,MS,Private 4 Year,"$3,953,854 ",831
,243500,SOUTHEASTERN BAPTIST COLLEGE,LAUREL,MS,Private 4 Year,"$113,208 ",40
,243600,SOUTHWEST MISSISSIPPI CMNTY CLG,SUMMIT,MS,Public 2 Year,"$5,171,488 ","1,272"
,243900,TOUGALOO COLLEGE,TOUGALOO,MS,Private 4 Year,"$3,440,574 ",719
,244000,UNIVERSITY OF MISSISSIPPI,UNIVERSITY,MS,Public 4 Year,"$21,595,332 ","4,837"
,244001,UNIVERSITY OF MISSISSIPPI - MED CTR,JACKSON,MS,Public 4 Year,"$575,314 ",159
,244100,UNIVERSITY OF SOUTHERN MISSISSIPPI,HATTIESBURG,MS,Public 4 Year,"$25,291,171 ","5,918"
,244700,WILLIAM CAREY UNIVERSITY,HATTIESBURG,MS,Private 4 Year,"$5,339,387 ","1,345"
,244900,AVILA UNIVERSITY,KANSAS CITY,MO,Private 4 Year,"$2,256,211 ",565
,245000,CALVARY BIBLE COLLEGE,KANSAS CITY,MO,Private 4 Year,"$428,070 ",117
,245300,CENTRAL METHODIST UNIVERSITY,FAYETTE,MO,Private 4 Year,"$5,209,989 ","1,414"
,245400,UNIVERSITY OF CENTRAL MISSOURI,WARRENSBURG,MO,Public 4 Year,"$13,456,579 ","3,341"
,245600,COLUMBIA COLLEGE,COLUMBIA,MO,Private 4 Year,"$29,161,151 ","9,132"
,245800,COTTEY COLLEGE,NEVADA,MO,Private 4 Year,"$561,788 ",122
,245900,CROWDER COLLEGE,NEOSHO,MO,Public 2 Year,"$7,620,993 ","2,262"
,246000,CULVER STOCKTON COLLEGE,CANTON,MO,Private 4 Year,"$1,782,401 ",423
,246100,DRURY UNIVERSITY,SPRINGFIELD,MO,Private 4 Year,"$6,567,643 ","1,823"
,246300,EVANGEL UNIVERSITY,SPRINGFIELD,MO,Private 4 Year,"$3,107,508 ",757
,246400,FONTBONNE UNIVERSITY,ST LOUIS,MO,Private 4 Year,"$1,484,377 ",390
,246600,HARRIS - STOWE STATE UNIVERSITY,SAINT LOUIS,MO,Public 4 Year,"$4,948,026 ","1,162"
,246700,CONCEPTION SEMINARY COLLEGE,CONCEPTION,MO,Private 4 Year,"$116,400 ",24
,246800,JEFFERSON COLLEGE,HILLSBORO,MO,Public 2 Year,"$6,675,306 ","2,013"
,247100,ST LOUIS COMMUNITY COLLEGE,ST LOUIS,MO,Public 2 Year,"$24,388,106 ","7,849"
,247300,KANSAS CITY ART INSTITUTE,KANSAS CITY,MO,Private 4 Year,"$1,288,005 ",278
,247600,KENRICK-GLENNON SEMINARY,ST LOUIS,MO,Private 4 Year,"$21,410 ",4
,247900,LINCOLN UNIVERSITY,JEFFERSON CITY,MO,Public 4 Year,"$6,449,694 ","1,513"
,248000,LINDENWOOD UNIVERSITY,ST CHARLES,MO,Private 4 Year,"$10,891,563 ","2,930"
,248200,MARYVILLE UNIVERSITY,ST LOUIS,MO,Private 4 Year,"$3,178,784 ",868
,248400,METROPOLITAN COMMUNITY COLLEGE,KANSAS CITY,MO,Public 2 Year,"$20,562,598 ","6,906"
,248500,MIDWESTERN BAPTIST THEOL SEMINARY,KANSAS CITY,MO,Private 4 Year,"$618,899 ",183
,248600,MINERAL AREA COLLEGE,PARK HILLS,MO,Public 2 Year,"$5,952,339 ","1,598"
,248800,MISSOURI SOUTHERN STATE UNIVERSITY,JOPLIN,MO,Public 4 Year,"$11,651,881 ","2,964"
,248900,MISSOURI VALLEY COLLEGE,MARSHALL,MO,Private 4 Year,"$3,046,430 ",693
,249000,MISSOURI WESTERN STATE UNIVERSITY,ST JOSEPH,MO,Public 4 Year,"$7,817,928 ","1,979"
,249100,MOBERLY AREA COMMUNITY COLLEGE,MOBERLY,MO,Public 2 Year,"$7,098,257 ","2,198"
,249500,TRUMAN STATE UNIVERSITY,KIRKSVILLE,MO,Public 4 Year,"$4,608,840 ","1,151"
,249600,NORTHWEST MISSOURI STATE UNIV,MARYVILLE,MO,Public 4 Year,"$7,634,358 ","1,870"
,249800,PARK UNIVERSITY,PARKVILLE,MO,Private 4 Year,"$13,424,210 ","4,063"
,249900,ROCKHURST UNIVERSITY,KANSAS CITY,MO,Private 4 Year,"$1,125,111 ",280
,250000,COLLEGE OF THE OZARKS,POINT LOOKOUT,MO,Private 4 Year,"$3,205,178 ",851
,250100,SOUTHEAST MISSOURI STATE UNIV,CAPE GIRARDEAU,MO,Public 4 Year,"$13,618,839 ","3,479"
,250200,SOUTHWEST BAPTIST UNIVERSITY,BOLIVAR,MO,Private 4 Year,"$4,666,398 ","1,240"
,250300,MISSOURI STATE UNIVERSITY,SPRINGFIELD,MO,Public 4 Year,"$24,863,479 ","6,242"
,250400,ST LOUIS COLLEGE OF PHARMACY,ST LOUIS,MO,Private 4 Year,"$722,921 ",172
,250600,SAINT LOUIS UNIVERSITY,ST LOUIS,MO,Private 4 Year,"$6,003,118 ","1,518"
,251200,STEPHENS COLLEGE,COLUMBIA,MO,Private 4 Year,"$1,506,918 ",351
,251400,NORTH CENTRAL MISSOURI COLLEGE,TRENTON,MO,Public 2 Year,"$2,593,278 ",748
,251600,UNIVERSITY OF MISSOURI - COLUMBIA,COLUMBIA,MO,Public 4 Year,"$20,183,106 ","5,043"
,251700,MISSOURI UNIVERSITY OF SCIENCE & TECHNOL,ROLLA,MO,Public 4 Year,"$6,929,073 ","1,748"
,251800,UNIVERSITY OF MISSOURI-KANSAS CITY,KANSAS CITY,MO,Public 4 Year,"$12,372,602 ","3,052"
,251900,UNIVERSITY OF MISSOURI-ST LOUIS,ST LOUIS,MO,Public 4 Year,"$13,231,077 ","3,527"
,252000,WASHINGTON UNIVERSITY,ST LOUIS,MO,Private 4 Year,"$3,242,882 ",766
,252100,WEBSTER UNIVERSITY,ST LOUIS,MO,Private 4 Year,"$4,420,727 ","1,168"
,252200,WENTWORTH MILITARY ACADEMY,LEXINGTON,MO,Private 2 Year,"$901,523 ",216
,252300,WESTMINSTER COLLEGE,FULTON,MO,Private 4 Year,"$1,154,884 ",266
,252400,WILLIAM JEWELL COLLEGE,LIBERTY,MO,Private 4 Year,"$1,067,076 ",245
,252500,WILLIAM WOODS UNIVERSITY,FULTON,MO,Private 4 Year,"$1,161,460 ",313
,252600,CARROLL COLLEGE,HELENA,MT,Private 4 Year,"$1,208,570 ",291
,252700,UNIVERSITY OF PROVIDENCE,GREAT FALLS,MT,Private 4 Year,"$987,452 ",247
,252800,MILES COMMUNITY COLLEGE,MILES CITY,MT,Public 2 Year,"$614,643 ",168
,252900,DAWSON COMMUNITY COLLEGE,GLENDIVE,MT,Public 2 Year,"$373,394 ",108
,253000,MONTANA STATE UNIVERSITY - BILLINGS,BILLINGS,MT,Public 4 Year,"$5,117,829 ","1,432"
,253100,MONTANA TECH OF THE UNIV OF MONTANA,BUTTE,MT,Public 4 Year,"$3,348,418 ",827
,253200,MONTANA STATE UNIVERSITY - BOZEMAN,BOZEMAN,MT,Public 4 Year,"$13,840,642 ","3,605"
,253300,MONTANA STATE UNIVERSITY-NORTHERN,HAVRE,MT,Public 4 Year,"$2,287,771 ",581
,253400,ROCKY MOUNTAIN COLLEGE,BILLINGS,MT,Private 4 Year,"$1,236,081 ",303
,253600,UNIVERSITY OF MONTANA (THE),MISSOULA,MT,Public 4 Year,"$14,800,226 ","3,762"
,253700,UNIVERSITY OF MONTANA WESTERN (THE),DILLON,MT,Public 4 Year,"$2,365,271 ",608
,253900,CHADRON STATE COLLEGE,CHADRON,NE,Public 4 Year,"$3,080,569 ",786
,254000,COLLEGE OF ST MARY,OMAHA,NE,Private 4 Year,"$1,338,514 ",313
,254100,CONCORDIA UNIVERSITY,SEWARD,NE,Private 4 Year,"$1,414,852 ",338
,254200,CREIGHTON UNIVERSITY,OMAHA,NE,Private 4 Year,"$2,403,584 ",612
,254400,DOANE COLLEGE,CRETE,NE,Private 4 Year,"$2,355,021 ",628
,254700,GRACE UNIVERSITY,OMAHA,NE,Private 4 Year,"$660,913 ",161
,254800,HASTINGS COLLEGE,HASTINGS,NE,Private 4 Year,"$1,456,774 ",359
,255100,UNIVERSITY OF NEBRASKA AT KEARNEY,KEARNEY,NE,Public 4 Year,"$6,611,416 ","1,677"
,255300,MIDLAND UNIVERSITY,FREMONT,NE,Private 4 Year,"$1,910,072 ",461
,255400,UNIVERSITY OF NEBRASKA-OMAHA,OMAHA,NE,Public 4 Year,"$17,174,919 ","4,355"
,255500,NEBRASKA WESLEYAN UNIVERSITY,LINCOLN,NE,Private 4 Year,"$2,021,661 ",530
,255700,MID-PLAINS COMM. COLLEGE-ALL CAMPUSES,NORTH PLATTE,NE,Public 2 Year,"$2,342,418 ",682
,255900,PERU STATE COLLEGE,PERU,NE,Public 4 Year,"$2,850,247 ",719
,256000,WESTERN NEBRASKA COMMUNITY COLLEGE,SCOTTSBLUFF,NE,Public 2 Year,"$1,932,485 ",563
,256300,UNION COLLEGE,LINCOLN,NE,Private 4 Year,"$1,285,834 ",306
,256500,UNIVERSITY OF NEBRASKA-LINCOLN,LINCOLN,NE,Public 4 Year,"$18,053,169 ","4,498"
,256596,UNIVERSITY OF NEBRASKA - CURTIS,CURTIS,NE,Public 4 Year,"$408,448 ",99
,256600,WAYNE STATE COLLEGE,WAYNE,NE,Public 4 Year,"$3,944,426 ","1,012"
,256700,YORK COLLEGE,YORK,NE,Private 4 Year,"$857,172 ",191
,256800,UNIVERSITY OF NEVADA RENO,RENO,NV,Public 4 Year,"$20,449,178 ","5,008"
,256900,UNIVERSITY OF NEVADA-LAS VEGAS,LAS VEGAS,NV,Public 4 Year,"$37,392,553 ","9,350"
,257200,COLBY-SAWYER COLLEGE,NEW LONDON,NH,Private 4 Year,"$1,195,949 ",296
,257300,DARTMOUTH COLLEGE,HANOVER,NH,Private 4 Year,"$2,703,025 ",642
,257500,FRANKLIN PIERCE UNIVERSITY,RINDGE,NH,Private 4 Year,"$2,200,367 ",553
,257900,NEW ENGLAND COLLEGE,HENNIKER,NH,Private 4 Year,"$4,063,827 ","1,094"
,258000,SOUTHERN NEW HAMPSHIRE UNIVERSITY,MANCHESTER,NH,Private 4 Year,"$65,967,330 ","34,147"
,258100,NHTI  - CONCORD'S COMMUNITY COLLEGE,CONCORD,NH,Public 2 Year,"$4,536,984 ","1,409"
,258200,MANCHESTER COMMUNITY COLLEGE,MANCHESTER,NH,Public 2 Year,"$3,155,067 ","1,069"
,258300,GREAT BAY COMMUNITY COLLEGE,PORTSMOUTH,NH,Public 2 Year,"$2,076,197 ",710
,258600,RIVIER UNIVERSITY,NASHUA,NH,Private 4 Year,"$1,510,880 ",425
,258700,SAINT ANSELM COLLEGE,MANCHESTER,NH,Private 4 Year,"$1,057,997 ",262
,258900,UNIVERSITY OF NEW HAMPSHIRE,DURHAM,NH,Public 4 Year,"$12,318,843 ","2,993"
,259000,KEENE STATE COLLEGE,KEENE,NH,Public 4 Year,"$3,955,601 ",976
,259100,PLYMOUTH STATE UNIVERSITY,PLYMOUTH,NH,Public 4 Year,"$5,285,066 ","1,285"
,259600,ATLANTIC COMMUNITY COLLEGE,MAYS LANDING,NJ,Public 2 Year,"$11,842,776 ","3,593"
,259700,BLOOMFIELD COLLEGE,BLOOMFIELD,NJ,Private 4 Year,"$6,362,568 ","1,375"
,259800,CALDWELL COLLEGE,CALDWELL,NJ,Private 4 Year,"$3,190,971 ",719
,259900,CENTENARY UNIVERSITY,HACKETTSTOWN,NJ,Private 4 Year,"$2,280,151 ",534
,260000,COLLEGE OF SAINT ELIZABETH,MORRISTOWN,NJ,Private 4 Year,"$1,796,494 ",383
,260100,CUMBERLAND COUNTY COLLEGE,VINELAND,NJ,Public 2 Year,"$7,112,821 ","1,990"
,260300,DREW UNIVERSITY,MADISON,NJ,Private 4 Year,"$2,034,931 ",450
,260700,FAIRLEIGH DICKINSON UNIV-TEANECK,TEANECK,NJ,Private 4 Year,"$10,854,175 ","2,546"
,260800,GEORGIAN COURT UNIVERSITY,LAKEWOOD,NJ,Private 4 Year,"$2,815,846 ",654
,260900,ROWAN UNIVERSITY,GLASSBORO,NJ,Public 4 Year,"$19,552,934 ","4,607"
,261000,FELICIAN COLLEGE,LODI,NJ,Private 4 Year,"$4,277,253 ",952
,261300,NEW JERSEY CITY UNIVERSITY,JERSEY CITY,NJ,Public 4 Year,"$17,955,817 ","4,115"
,261500,MIDDLESEX COUNTY COLLEGE,EDISON,NJ,Public 2 Year,"$16,199,072 ","4,521"
,261600,MONMOUTH UNIVERSITY,WEST LONG BRANCH,NJ,Private 4 Year,"$5,939,233 ","1,341"
,261700,MONTCLAIR STATE UNIVERSITY,MONTCLAIR,NJ,Public 4 Year,"$31,907,464 ","7,257"
,262100,NEW JERSEY INST OF TECHNOLOGY,NEWARK,NJ,Public 4 Year,"$12,986,330 ","3,006"
,262200,KEAN UNIVERSITY,UNION,NJ,Public 4 Year,"$23,249,866 ","5,653"
,262400,OCEAN COUNTY COLLEGE,TOMS RIVER,NJ,Public 2 Year,"$10,237,612 ","2,885"
,262500,WILLIAM PATERSON UNIVERSITY,WAYNE,NJ,Public 4 Year,"$18,072,091 ","4,252"
,262700,PRINCETON UNIVERSITY,PRINCETON,NJ,Private 4 Year,"$3,893,815 ",880
,262800,RIDER UNIVERSITY,LAWRENCEVILLE,NJ,Private 4 Year,"$5,238,637 ","1,197"
,262900,"RUTGERS, THE STATE UNIVERSITY OF NJ",NEW BRUNS-NEWARK-CAMDEN,NJ,Public 4 Year,"$77,477,537 ","17,454"
,263200,SETON HALL UNIVERSITY,SOUTH ORANGE,NJ,Private 4 Year,"$7,548,541 ","1,685"
,263800,SAINT PETER'S UNIVERSITY,JERSEY CITY,NJ,Private 4 Year,"$7,883,590 ","1,661"
,263900,STEVENS INSTITUTE OF TECHNOLOGY,HOBOKEN,NJ,Private 4 Year,"$2,014,878 ",489
,264200,COLLEGE OF NEW JERSEY (THE),EWING,NJ,Public 4 Year,"$5,115,860 ","1,151"
,264300,UNION COUNTY COLLEGE,CRANFORD,NJ,Public 2 Year,"$17,905,633 ","5,249"
,264900,SANTA FE UNIVERSITY OF ART AND DESIGN,SANTA FE,NM,Proprietary 4 Year,"$1,706,123 ",373
,265000,UNIVERSITY OF THE SOUTHWEST,HOBBS,NM,Private 4 Year,"$1,256,074 ",292
,265100,EASTERN NEW MEXICO UNIV PORTALES,PORTALES,NM,Public 4 Year,"$7,106,119 ","1,766"
,265101,EASTERN NEW MEXICO UNIV-ROSWELL CAM,ROSWELL,NM,Public 4 Year,"$2,610,610 ",734
,265300,NEW MEXICO HIGHLANDS UNIVERSITY,LAS VEGAS,NM,Public 4 Year,"$4,963,627 ","1,226"
,265400,NEW MEXICO INST OF MINING & TECH,SOCORRO,NM,Public 4 Year,"$2,103,838 ",476
,265500,NEW MEXICO JUNIOR COLLEGE,HOBBS,NM,Public 2 Year,"$2,735,623 ",748
,265600,NEW MEXICO MILITARY INSTITUTE,ROSWELL,NM,Public 2 Year,"$756,647 ",163
,265700,NEW MEXICO STATE UNIVERSITY,LAS CRUCES,NM,Public 4 Year,"$39,599,574 ","9,687"
,266000,SAN JUAN COLLEGE,FARMINGTON,NM,Public 2 Year,"$10,614,722 ","2,940"
,266300,THE UNIVERSITY OF NEW MEXICO,ALBUQUERQUE,NM,Public 4 Year,"$45,618,707 ","11,495"
,266400,WESTERN NEW MEXICO UNIVERSITY,SILVER CITY,NM,Public 4 Year,"$5,059,488 ","1,247"
,266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNO,EAST ELMHURST,NY,Private 4 Year,"$4,352,283 ","1,025"
,266600,ADELPHI UNIVERSITY,GARDEN CITY,NY,Private 4 Year,"$6,952,594 ","1,609"
,266800,ALFRED UNIVERSITY,ALFRED,NY,Private 4 Year,"$3,000,770 ",689
,267000,CLARKS SUMMIT UNIVERSITY,SOUTH ABINGTON TWP.,PA,Private 4 Year,"$1,161,086 ",330
,267100,BARD COLLEGE,ANNANDALE-ON-HUDSON,NY,Private 4 Year,"$1,986,711 ",448
,267104,BARD COLLEGE - LONGY SCHOOL OF MUSIC,CAMBRIDGE,MA,Private 4 Year,"$31,337 ",6
,267800,BRYANT & STRATTON COLLEGE,BUFFALO,NY,Proprietary 4 Year,"$46,988,491 ","12,213"
,268100,CANISIUS COLLEGE,BUFFALO,NY,Private 4 Year,"$3,453,159 ",797
,268500,CAZENOVIA COLLEGE,CAZENOVIA,NY,Private 4 Year,"$2,074,985 ",485
,268700,CUNY-BROOKLYN COLLEGE,BROOKLYN,NY,Public 4 Year,"$36,284,972 ","8,143"
,268800,CITY COLLEGE-CUNY,NEW YORK,NY,Public 4 Year,"$34,072,456 ","7,444"
,268900,CUNY-HUNTER COLLEGE,NEW YORK,NY,Public 4 Year,"$36,307,716 ","7,960"
,269000,QUEENS COLLEGE-CUNY,FLUSHING,NY,Public 4 Year,"$34,026,172 ","7,660"
,269100,CUNY- BOROUGH OF MANHATTAN CMTY CLG,NEW YORK,NY,Public 2 Year,"$76,425,634 ","18,962"
,269200,CUNY BRONX COMMUNITY COLLEGE,BRONX,NY,Public 2 Year,"$34,891,094 ","9,003"
,269300,CUNY-JOHN JAY CLG CRIMINAL JUSTICE,NEW YORK,NY,Public 4 Year,"$33,581,251 ","7,461"
,269400,KINGSBOROUGH COMMUNITY COLLEGE,BROOKLYN,NY,Public 2 Year,"$31,813,811 ","7,821"
,269600,NY CITY COLLEGE OF TECHNOLOGY-CUNY,BROOKLYN,NY,Public 4 Year,"$41,095,185 ","9,674"
,269700,QUEENSBOROUGH COMMUNITY COLLEGE,BAYSIDE,NY,Public 2 Year,"$32,567,065 ","8,162"
,269800,CUNY THE COLLEGE OF STATEN ISLAND,STATEN ISLAND,NY,Public 4 Year,"$27,665,001 ","6,207"
,269900,CLARKSON UNIVERSITY,POTSDAM,NY,Private 4 Year,"$3,142,913 ",761
,270100,COLGATE UNIVERSITY,HAMILTON,NY,Private 4 Year,"$1,522,645 ",348
,270300,COLLEGE OF MOUNT SAINT VINCENT,RIVERDALE,NY,Private 4 Year,"$3,667,137 ",784
,270400,COLLEGE OF NEW ROCHELLE,NEW ROCHELLE,NY,Private 4 Year,"$9,173,467 ","2,145"
,270500,COLLEGE OF SAINT ROSE,ALBANY,NY,Private 4 Year,"$4,890,049 ","1,110"
,270700,COLUMBIA UNIVERSITY IN THE CITY OF NEW Y,NEW YORK,NY,Private 4 Year,"$8,661,654 ","1,914"
,270800,BARNARD COLLEGE-COLUMBIA UNIV,NEW YORK,NY,Private 4 Year,"$2,054,928 ",440
,270900,CONCORDIA COLLEGE,BRONXVILLE,NY,Private 4 Year,"$1,649,819 ",371
,271000,COOPER UNION,NEW YORK,NY,Private 4 Year,"$996,497 ",210
,271100,CORNELL UNIVERSITY,ITHACA,NY,Private 4 Year,"$10,127,006 ","2,311"
,271200,D'YOUVILLE COLLEGE,BUFFALO,NY,Private 4 Year,"$2,496,326 ",611
,271300,DOMINICAN COLLEGE,ORANGEBURG,NY,Private 4 Year,"$2,849,959 ",647
,271800,ELMIRA COLLEGE,ELMIRA,NY,Private 4 Year,"$1,428,577 ",362
,272200,FORDHAM UNIVERSITY,BRONX,NY,Private 4 Year,"$8,345,957 ","1,838"
,272800,HAMILTON COLLEGE,CLINTON,NY,Private 4 Year,"$1,446,662 ",312
,272900,HARTWICK COLLEGE,ONEONTA,NY,Private 4 Year,"$2,215,754 ",507
,273100,HOBART & WILLIAM SMITH COLLEGES,GENEVA,NY,Private 4 Year,"$1,708,514 ",390
,273200,HOFSTRA UNIVERSITY,HEMPSTEAD,NY,Private 4 Year,"$6,687,982 ","1,509"
,273400,HOUGHTON COLLEGE,HOUGHTON,NY,Private 4 Year,"$1,851,034 ",438
,273500,HILBERT COLLEGE,HAMBURG,NY,Private 4 Year,"$1,738,218 ",403
,273700,IONA COLLEGE,NEW ROCHELLE,NY,Private 4 Year,"$4,671,876 ","1,018"
,273900,ITHACA COLLEGE,ITHACA,NY,Private 4 Year,"$5,521,997 ","1,247"
,274000,JEWISH THEOLOGICAL SEMINARY OF AMER,NEW YORK,NY,Private 4 Year,"$29,046 ",9
,274100,AMERICAN JEWISH UNIVERSITY,BEL AIR,CA,Private 4 Year,"$158,980 ",38
,274200,THE JUILLIARD SCHOOL,NEW YORK,NY,Private 4 Year,"$365,181 ",82
,274400,KEUKA COLLEGE,KEUKA PARK,NY,Private 4 Year,"$3,262,593 ",847
,274800,LEMOYNE COLLEGE,SYRACUSE,NY,Private 4 Year,"$3,779,611 ",885
,275100,LONG ISLAND UNIVERSITY,BROOKVILLE,NY,Private 4 Year,"$16,111,501 ","3,594"
,275800,MANHATTAN COLLEGE,RIVERDALE,NY,Private 4 Year,"$4,609,321 ","1,003"
,275900,MANHATTAN SCHOOL OF MUSIC,NEW YORK,NY,Private 4 Year,"$307,529 ",64
,276000,MANHATTANVILLE COLLEGE,PURCHASE,NY,Private 4 Year,"$2,624,513 ",602
,276300,MARIA COLLEGE,ALBANY,NY,Private 4 Year,"$1,233,682 ",378
,276500,MARIST COLLEGE,POUGHKEEPSIE,NY,Private 4 Year,"$3,785,501 ",901
,276900,MARYMOUNT MANHATTAN COLLEGE,NEW YORK,NY,Private 4 Year,"$2,471,484 ",591
,277200,MERCY COLLEGE,DOBBS FERRY,NY,Private 4 Year,"$16,371,121 ","3,786"
,277500,MOLLOY COLLEGE,ROCKVILLE CENTRE,NY,Private 4 Year,"$4,631,058 ","1,130"
,277700,MEDAILLE COLLEGE,BUFFALO,NY,Private 4 Year,"$3,587,846 ",890
,277800,MOUNT SAINT MARY COLLEGE,NEWBURGH,NY,Private 4 Year,"$2,993,561 ",727
,277900,NAZARETH COLLEGE OF ROCHESTER,ROCHESTER,NY,Private 4 Year,"$2,638,235 ",641
,278200,NEW YORK INSTITUTE OF TECHNOLOGY,OLD WESTBURY,NY,Private 4 Year,"$6,135,550 ","1,417"
,278500,NEW YORK UNIVERSITY,NEW YORK,NY,Private 4 Year,"$25,473,498 ","5,512"
,278800,NIAGARA UNIVERSITY,NIAGARA UNIVERSITY,NY,Private 4 Year,"$3,603,075 ",871
,279000,NYACK COLLEGE,NYACK,NY,Private 4 Year,"$3,674,011 ",886
,279100,PACE UNIVERSITY - NEW YORK,NEW YORK,NY,Private 4 Year,"$11,410,583 ","2,547"
,279500,PAUL SMITHS CLG OF ARTS & SCIENCES,PAUL SMITHS,NY,Private 4 Year,"$1,452,510 ",343
,279800,PRATT INSTITUTE,BROOKLYN,NY,Private 4 Year,"$3,364,456 ",729
,280300,RENSSELAER POLYTECHNIC INSTITUTE,TROY,NY,Private 4 Year,"$4,657,608 ","1,070"
,280500,ROBERTS WESLEYAN COLLEGE,ROCHESTER,NY,Private 4 Year,"$2,249,124 ",589
,280600,ROCHESTER INSTITUTE OF TECHNOLOGY,ROCHESTER,NY,Private 4 Year,"$16,709,284 ","3,854"
,280800,DAEMEN COLLEGE,AMHERST,NY,Private 4 Year,"$2,996,124 ",746
,281000,THE SAGE COLLEGES,TROY,NY,Private 4 Year,"$2,943,200 ",688
,281200,TROCAIRE COLLEGE,BUFFALO,NY,Private 4 Year,"$2,698,287 ",813
,281300,SARAH LAWRENCE COLLEGE,BRONXVILLE,NY,Private 4 Year,"$1,085,902 ",245
,281400,SKIDMORE COLLEGE,SARATOGA SPRINGS,NY,Private 4 Year,"$1,645,518 ",352
,281600,SIENA COLLEGE,LOUDONVILLE,NY,Private 4 Year,"$3,625,340 ",851
,281700,ST BONAVENTURE UNIVERSITY,SAINT BONAVENTURE,NY,Private 4 Year,"$1,905,044 ",442
,282000,ST FRANCIS COLLEGE,BROOKLYN,NY,Private 4 Year,"$4,885,531 ","1,093"
,282100,ST JOHN FISHER COLLEGE,ROCHESTER,NY,Private 4 Year,"$3,413,684 ",851
,282300,ST JOHN'S UNIVERSITY,JAMAICA,NY,Private 4 Year,"$21,229,600 ","4,697"
,282500,ST JOSEPH'S COLLEGE,BROOKLYN,NY,Private 4 Year,"$5,695,336 ","1,425"
,282900,ST LAWRENCE UNIVERSITY,CANTON,NY,Private 4 Year,"$2,022,316 ",456
,283200,ST THOMAS AQUINAS COLLEGE,SPARKILL,NY,Private 4 Year,"$1,846,877 ",414
,283400,EXCELSIOR COLLEGE,ALBANY,NY,Private 4 Year,"$9,376,587 ","3,771"
,283500,SUNY AT ALBANY,ALBANY,NY,Public 4 Year,"$25,236,507 ","5,583"
,283600,BINGHAMTON UNIVERSITY (SUNY),BINGHAMTON,NY,Public 4 Year,"$17,286,204 ","3,738"
,283700,SUNY AT BUFFALO,BUFFALO,NY,Public 4 Year,"$30,522,385 ","6,708"
,283800,SUNY AT STONY BROOK,STONY BROOK,NY,Public 4 Year,"$27,094,339 ","5,807"
,283900,SUNY-DOWNSTATE MEDICAL CENTER,BROOKLYN,NY,Public 4 Year,"$236,421 ",70
,284000,SUNY UPSTATE MEDICAL UNIVERSITY,SYRACUSE,NY,Public 4 Year,"$245,854 ",61
,284100,SUNY BROCKPORT - FIN AID OFF,BROCKPORT,NY,Public 4 Year,"$12,755,543 ","3,057"
,284200,BUFFALO STATE COLLEGE - SUNY,BUFFALO,NY,Public 4 Year,"$20,537,723 ","4,637"
,284300,SUNY COLLEGE-CORTLAND,CORTLAND,NY,Public 4 Year,"$8,265,190 ","1,931"
,284400,SUNY AT FREDONIA,FREDONIA,NY,Public 4 Year,"$7,307,513 ","1,714"
,284500,SUNY GENESEO,GENESEO,NY,Public 4 Year,"$5,789,630 ","1,328"
,284600,SUNY COLLEGE-NEW PALTZ,NEW PALTZ,NY,Public 4 Year,"$10,397,089 ","2,300"
,284700,SUNY COLLEGE-ONEONTA,ONEONTA,NY,Public 4 Year,"$7,834,697 ","1,786"
,284800,SUNY OSWEGO,OSWEGO,NY,Public 4 Year,"$13,469,980 ","3,054"
,284900,SUNY COLLEGE AT PLATTSBURGH,PLATTSBURGH,NY,Public 4 Year,"$8,880,750 ","1,974"
,285000,SUNY COLLEGE-POTSDAM,POTSDAM,NY,Public 4 Year,"$7,957,583 ","1,754"
,285100,SUNY COLLEGE OF ENVIRONMENT SCIENCE AND,SYRACUSE,NY,Public 4 Year,"$1,852,994 ",453
,285300,SUNY MARITIME COLLEGE,THROGGS NECK,NY,Public 4 Year,"$1,694,278 ",392
,285400,SUNY COLLEGE OF TECHNOLOGY-ALFRED,ALFRED,NY,Public 4 Year,"$8,124,425 ","1,897"
,285500,SUNY CANTON COLG OF TECHNOLOGY,CANTON,NY,Public 4 Year,"$7,902,388 ","1,856"
